analysis,block_angle_decoder_ceiling_deg,block_angle_error_deg,block_angle_excess_error_deg,block_decoder_ceiling_px,block_error_px,block_excess_error_px,branch_executed,cem_seed,comparison_note,decision_action_offset,decision_index,episode,horizon_actions,latent_block,latent_mse,pusher_decoder_ceiling_px,pusher_error_px,pusher_excess_error_px,real_frame_index,receding_horizon,start_step
decision_forecast,0.7239118030538242,0.2535508258608961,-0.4703609771929281,2.247626655873183,6.083055324930209,3.8354286690570256,True,42,,0,0,1768,10,2,0.03421727940440178,5.66981992776539,4.325788622715493,-1.3440313050498975,10,5,31
decision_forecast,2.6410945808410395,0.9159108445506909,-1.7251837362903486,4.236219303518293,4.985756369609858,0.7495370660915643,True,42,,0,0,1768,15,3,0.06166241690516472,4.651523478907209,6.503765692404131,1.8522422134969219,15,5,31
decision_forecast,1.137363702020984,2.3745829654161725,1.2372192633951886,6.501683779348825,8.213969777201083,1.7122859978522573,True,42,,0,0,1768,20,4,0.14230461418628693,10.375004187478467,8.398255489741304,-1.9767486977371629,20,5,31
decision_forecast,1.9146611162355498,1.1473468396270166,-0.7673142766085332,5.2472147212091595,14.669564576280903,9.422349855071744,True,42,,0,0,1768,25,5,0.3102567493915558,2.3492144697475474,11.653361998474812,9.304147528727265,25,5,31
decision_forecast,1.8270161288059463,0.7666975620531667,-1.0603185667527795,2.090811216767645,4.4652153147251346,2.3744040979574894,True,42,,25,1,1768,5,1,0.022312650457024574,6.992329444970423,7.128924727242974,0.1365952822725509,30,5,31
decision_forecast,1.328794809988536,0.07433095120718329,-1.2544638587813528,2.8608356874319316,2.9637246615357293,0.10288897410379771,True,42,,25,1,1768,10,2,0.03081420622766018,6.0456915908224325,8.760575447829932,2.7148838570075,35,5,31
decision_forecast,1.7999549193143558,0.2865967351038005,-1.5133581842105552,1.6558436627357596,4.041314438879733,2.3854707761439737,True,42,,25,1,1768,15,3,0.045861463993787766,4.088314559234406,14.828419527455308,10.740104968220901,40,5,31
decision_forecast,1.9771983282761867,0.122952232779465,-1.8542460954967217,1.4985137035262537,2.6213384608991235,1.1228247573728698,True,42,,25,1,1768,20,4,0.053565334528684616,5.774154477895714,19.305565638771412,13.531411160875699,45,5,31
decision_forecast,0.9322834678311595,5.706107160098464,4.773823692267304,5.414821596287708,12.866769018986862,7.451947422699154,True,42,,25,1,1768,25,5,0.37760838866233826,14.73972488210387,23.4190460742215,8.679321192117632,50,5,31
decision_forecast,0.8519090046081804,0.584937400519892,-0.26697160408828846,3.002452012969405,6.173083029540323,3.170631016570918,True,42,,0,0,5689,5,1,0.002748314058408141,7.386679044874467,5.344244742287194,-2.0424343025872727,5,5,59
decision_forecast,0.6883532947430551,0.789583528431814,0.10123023368875894,2.790840419885331,8.58973224425975,5.798891824374419,True,42,,0,0,5689,10,2,0.008583202958106995,3.135344560782795,3.425530119564934,0.2901855587821389,10,5,59
decision_forecast,0.3618464504052753,3.796635678581533,3.4347892281762578,4.801507161851133,9.193119648639966,4.391612486788833,True,42,,0,0,5689,15,3,0.2882626950740814,4.355180921283197,4.4451674442548965,0.0899865229716994,15,5,59
decision_forecast,0.39419081121987065,3.930008782504372,3.5358179712845015,3.846020018696488,14.26559200951677,10.41957199082028,True,42,,0,0,5689,20,4,0.3991945683956146,2.3699838074146826,8.715503692997366,6.345519885582684,20,5,59
decision_forecast,0.4302200590916879,3.534882339019134,3.1046622799274464,4.659144346475623,13.387898041742956,8.728753695267333,True,42,,0,0,5689,25,5,0.5380997061729431,3.364154993241989,14.958820915152668,11.594665921910678,25,5,59
decision_forecast,0.555075917119521,0.5587983702171779,0.0037224530976569525,5.460874453114115,7.074337377149856,1.6134629240357414,True,42,,25,1,5689,5,1,0.006992228329181671,6.209657932966111,10.005855919954538,3.7961979869884273,30,5,59
decision_forecast,0.9647370031585458,0.4322349648968417,-0.5325020382617041,7.43017552575389,6.132620874457364,-1.2975546512965268,True,42,,25,1,5689,10,2,0.012181776575744152,12.446082058795536,27.648872440735744,15.202790381940208,35,5,59
decision_forecast,0.6616200379825499,0.1331239056690583,-0.5284961323134916,6.635182236315066,6.913375719990597,0.27819348367553154,True,42,,25,1,5689,15,3,0.01955011673271656,1.600000983795951,16.43055814995206,14.830557166156108,40,5,59
decision_forecast,0.4488118340124626,2.0999518019532504,1.6511399679407877,5.105615820189548,4.857574018909347,-0.24804180128020104,True,42,,25,1,5689,20,4,0.0888679027557373,1.296688451890857,15.311710392432282,14.015021940541425,45,5,59
decision_forecast,0.5119296121325505,2.7741768503981343,2.2622472382655836,4.930206987409914,13.452441654590181,8.522234667180268,True,42,,25,1,5689,25,5,0.5409677624702454,6.547383957935768,15.352466234773454,8.805082276837686,50,5,59
decision_forecast,0.3247736870697053,2.364312770299335,2.03953908322963,6.8942278378694635,11.563873141893817,4.669645304024353,True,42,,0,0,12054,5,1,0.004674646537750959,17.517473199708242,21.446560723121895,3.929087523413653,5,5,94
decision_forecast,2.022034714682854,1.0545010535443295,-0.9675336611385243,7.8103510819034785,12.935606218966772,5.125255137063293,True,42,,0,0,12054,10,2,0.011030707508325577,20.04658812695592,14.325877614523247,-5.7207105124326745,10,5,94
decision_forecast,3.13431736064109,0.9353379573554851,-2.198979403285605,8.572461939291792,12.124674096185078,3.5522121568932867,True,42,,0,0,12054,15,3,0.01614045910537243,20.417199239775645,12.678048369994428,-7.739150869781216,15,5,94
decision_forecast,1.4101727084547715,0.8234731191290163,-0.5866995893257552,9.390575905300718,9.15715890695454,-0.23341699834617735,True,42,,0,0,12054,20,4,0.020257042720913887,19.811401774901597,4.33938985446593,-15.472011920435667,20,5,94
decision_forecast,0.8537035363954927,0.9230299564711222,0.0693264200756295,8.712451325255113,6.308982164556099,-2.4034691606990144,True,42,,0,0,12054,25,5,0.029106110334396362,22.103183515036118,3.6149686046651053,-18.488214910371013,25,5,94
decision_forecast,1.083556678273564,1.4772588264826367,0.3937021482090728,8.374724973231473,7.7455324017679335,-0.6291925714635394,True,42,,25,1,12054,5,1,0.003921071533113718,24.103955323262696,19.587263076553413,-4.516692246709283,30,5,94
decision_forecast,1.2597446221744109,3.488339725701191,2.2285951035267804,8.716376091634366,8.041612083649154,-0.6747640079852122,True,42,,25,1,12054,10,2,0.004757262300699949,16.55906810832349,10.012595692679364,-6.546472415644127,35,5,94
decision_forecast,1.9700159939640367,3.4418534582100846,1.4718374642460479,9.399662851724504,7.743175680757358,-1.6564871709671456,True,42,,25,1,12054,15,3,0.015890048816800117,19.564727956851517,1.1003198076272958,-18.46440814922422,40,5,94
decision_forecast,1.1819897486629856,1.2733640193794162,0.09137427071643067,8.508234495845947,5.940690402358268,-2.5675440934876796,True,42,,25,1,12054,20,4,0.023554494604468346,19.545542881254747,6.5240531395379575,-13.021489741716788,45,5,94
decision_forecast,1.0937027234514007,2.426723423006109,1.3330206995547085,9.126083609476849,4.390807725286132,-4.735275884190717,True,42,,25,1,12054,25,5,0.03005465306341648,20.65090398541003,8.083285801810923,-12.567618183599105,50,5,94
decision_forecast,0.10095702612195848,0.9526457571294059,0.8516887310074475,5.851263265572802,5.664644199952815,-0.1866190656199871,True,42,,0,0,13235,5,1,0.005988819524645805,8.827298915558313,16.024271893875163,7.19697297831685,5,5,68
decision_forecast,0.07910725096708768,1.5402486389728953,1.4611413880058077,7.336501486097272,8.760177842047524,1.4236763559502519,True,42,,0,0,13235,10,2,0.009681882336735725,10.037307258821818,15.459792267894235,5.4224850090724175,10,5,68
decision_forecast,0.6784426902573666,2.830025703344961,2.1515830130875946,7.221645247604264,9.573491488235407,2.3518462406311427,True,42,,0,0,13235,15,3,0.018285004422068596,8.384832165584356,11.495092557018705,3.1102603914343483,15,5,68
decision_forecast,1.0909383048019465,3.672357075189491,2.581418770387544,5.260604181386142,6.860424448623919,1.599820267237777,True,42,,0,0,13235,20,4,0.05328018590807915,4.6799511251098735,8.937727877390497,4.257776752280623,20,5,68
decision_forecast,0.5111555405450193,16.51042629390925,15.999270753364232,11.694333026348373,24.599430862699087,12.905097836350715,True,42,,0,0,13235,25,5,0.9602609276771545,11.72862121149995,24.732069949920074,13.003448738420124,25,5,68
decision_forecast,1.0991315657244793,0.028136515272765148,-1.0709950504517143,9.585929350578969,10.059381948717807,0.473452598138838,True,42,,25,1,13235,5,1,0.013820144347846508,25.623416737510176,35.85019246495478,10.226775727444604,30,5,68
decision_forecast,2.078177711543277,0.6485525239152007,-1.4296251876280763,7.688581506721176,9.604364677769645,1.915783171048469,True,42,,25,1,13235,10,2,0.039826009422540665,57.91229132512331,64.04461697403502,6.13232564891171,35,5,68
decision_forecast,1.9201886058517121,0.03907766880203783,-1.8811109370496744,6.915000146269804,8.403926937943204,1.4889267916734,True,42,,25,1,13235,15,3,0.05715368688106537,61.7167072054454,67.23742726998003,5.520720064534629,40,5,68
decision_forecast,0.4525978117221198,1.2683451892907553,0.8157473775686355,8.503183539668541,4.718469690472481,-3.78471384919606,True,42,,25,1,13235,20,4,0.18534503877162933,10.6085754245331,57.83257007756675,47.22399465303365,45,5,68
decision_forecast,0.20197085031767192,8.504618133764737,8.302647283447065,10.456229037885528,12.635552283729904,2.179323245844376,True,42,,25,1,13235,25,5,0.39638015627861023,6.090698644255522,24.43093367988214,18.34023503562662,50,5,68
executed_action_flow,2.9761264469475917,2.178701861348603,-0.7974245855989888,2.42744539706353,5.085642456057488,2.6581970589939576,True,,,0,0,1768,5,1,0.018306652083992958,6.168410290935912,5.450860074319754,-0.717550216616158,5,5,31
executed_action_flow,0.7239118030538242,0.2535439956717261,-0.4703678073820981,2.247626655873183,6.083055324930209,3.8354286690570256,True,,,0,0,1768,10,2,0.034217286854982376,5.66981992776539,4.325788622715493,-1.3440313050498975,10,5,31
executed_action_flow,2.6410945808410395,0.9159108445506909,-1.7251837362903486,4.236219303518293,4.985756369609858,0.7495370660915643,True,,,0,0,1768,15,3,0.06166240945458412,4.651523478907209,6.503765692404131,1.8522422134969219,15,5,31
executed_action_flow,1.137363702020984,2.3745829654161725,1.2372192633951886,6.501683779348825,8.213999063584328,1.712315284235503,True,,,0,0,1768,20,4,0.14230459928512573,10.375004187478467,8.39826712190884,-1.976737065569628,20,5,31
executed_action_flow,1.9146611162355498,1.1473468396270166,-0.7673142766085332,5.2472147212091595,14.669564576280903,9.422349855071744,True,,,0,0,1768,25,5,0.3102567195892334,2.3492144697475474,11.653361998474812,9.304147528727265,25,5,31
executed_action_flow,1.8270161288059463,0.7666975620531667,-1.0603185667527795,2.090811216767645,4.4652153147251346,2.3744040979574894,True,,,25,1,1768,5,1,0.022312650457024574,6.992329444970423,7.128924727242974,0.1365952822725509,30,5,31
executed_action_flow,1.328794809988536,0.0743377813963533,-1.2544570285921828,2.8608356874319316,2.9637379357354057,0.10290224830347405,True,,,25,1,1768,10,2,0.030814209952950478,6.0456915908224325,8.760575447829932,2.7148838570075,35,5,31
executed_action_flow,1.7999549193143558,0.2865967351038005,-1.5133581842105552,1.6558436627357596,4.041288827139159,2.385445164403399,True,,,25,1,1768,15,3,0.045861463993787766,4.088314559234406,14.828428115640111,10.740113556405706,40,5,31
executed_action_flow,1.9771983282761867,0.122952232779465,-1.8542460954967217,1.4985137035262537,2.621348240867737,1.1228345373414834,True,,,25,1,1768,20,4,0.053565334528684616,5.774154477895714,19.305587897688472,13.531433419792759,45,5,31
executed_action_flow,0.9322834678311595,5.706107160098464,4.773823692267304,5.414821596287708,12.86673867883782,7.4519170825501115,True,,,25,1,1768,25,5,0.37760838866233826,14.73972488210387,23.41906402237457,8.6793391402707,50,5,31
executed_action_flow,0.8519090046081804,0.584937400519892,-0.26697160408828846,3.002452012969405,6.173083029540323,3.170631016570918,True,,,0,0,5689,5,1,0.002748314058408141,7.386679044874467,5.344244742287194,-2.0424343025872727,5,5,59
executed_action_flow,0.6883532947430551,0.789583528431814,0.10123023368875894,2.790840419885331,8.58973224425975,5.798891824374419,True,,,0,0,5689,10,2,0.008583202958106995,3.135344560782795,3.425530119564934,0.2901855587821389,10,5,59
executed_action_flow,0.3618464504052753,3.796635678581533,3.4347892281762578,4.801507161851133,9.193119648639966,4.391612486788833,True,,,0,0,5689,15,3,0.2882626950740814,4.355180921283197,4.4451674442548965,0.0899865229716994,15,5,59
executed_action_flow,0.39419081121987065,3.930008782504372,3.5358179712845015,3.846020018696488,14.26559200951677,10.41957199082028,True,,,0,0,5689,20,4,0.3991945683956146,2.3699838074146826,8.715503692997366,6.345519885582684,20,5,59
executed_action_flow,0.4302200590916879,3.5348891692083044,3.1046691101166166,4.659144346475623,13.387909398240625,8.728765051765002,True,,,0,0,5689,25,5,0.5380997061729431,3.364154993241989,14.958820915152668,11.594665921910678,25,5,59
executed_action_flow,0.555075917119521,0.5587983702171779,0.0037224530976569525,5.460874453114115,7.074322936309434,1.6134484831953193,True,,,25,1,5689,5,1,0.006992228329181671,6.209657932966111,10.005848729883835,3.796190796917725,30,5,59
executed_action_flow,0.9647370031585458,0.4322349648968417,-0.5325020382617041,7.43017552575389,6.132620874457364,-1.2975546512965268,True,,,25,1,5689,10,2,0.0121817821636796,12.446082058795536,27.64887966897364,15.202797610178102,35,5,59
executed_action_flow,0.6616200379825499,0.13312049057447328,-0.5284995474080766,6.635182236315066,6.913383990889245,0.2782017545741793,True,,,25,1,5689,15,3,0.019550126045942307,1.600000983795951,16.43053690404017,14.83053592024422,40,5,59
executed_action_flow,0.4488118340124626,2.0999483868586655,1.6511365528462028,5.105615820189548,4.857574018909347,-0.24804180128020104,True,,,25,1,5689,20,4,0.08886787295341492,1.296688451890857,15.311695600105528,14.015007148214671,45,5,59
executed_action_flow,0.5119296121325505,2.7741768503981343,2.2622472382655836,4.930206987409914,13.452412293757918,8.522205306348004,True,,,25,1,5689,25,5,0.5409674644470215,6.547383957935768,15.352466234773454,8.805082276837686,50,5,59
executed_action_flow,0.3247736870697053,2.364312770299335,2.03953908322963,6.8942278378694635,11.563873141893817,4.669645304024353,True,,,0,0,12054,5,1,0.004674646072089672,17.517473199708242,21.446548653678025,3.9290754539697836,5,5,94
executed_action_flow,2.022034714682854,1.0544873931659895,-0.9675473215168644,7.8103510819034785,12.935572105702175,5.125221023798696,True,,,0,0,12054,10,2,0.01103071216493845,20.04658812695592,14.325883233808476,-5.720704893147445,10,5,94
executed_action_flow,3.13431736064109,0.9353242969771451,-2.198993063663945,8.572461939291792,12.12471199259538,3.552250053303588,True,,,0,0,12054,15,3,0.016140470281243324,20.417199239775645,12.678048369994428,-7.739150869781216,15,5,94
executed_action_flow,1.4101727084547715,0.8234731191290163,-0.5866995893257552,9.390575905300718,9.157169158117515,-0.23340674718320287,True,,,0,0,12054,20,4,0.02025706321001053,19.811401774901597,4.339427962886448,-15.47197381201515,20,5,94
executed_action_flow,0.8537035363954927,0.9230299564711222,0.0693264200756295,8.712451325255113,6.3089652472534885,-2.4034860780016247,True,,,0,0,12054,25,5,0.029106130823493004,22.103183515036118,3.6149478613114954,-18.488235653724622,25,5,94
executed_action_flow,1.083556678273564,1.4772724868609768,0.39371580858741284,8.374724973231473,7.7455324017679335,-0.6291925714635394,True,,,25,1,12054,5,1,0.003921072464436293,24.103955323262696,19.587234212858572,-4.516721110404124,30,5,94
executed_action_flow,1.2597446221744109,3.488339725701191,2.2285951035267804,8.716376091634366,8.041612083649154,-0.6747640079852122,True,,,25,1,12054,10,2,0.004757260903716087,16.55906810832349,10.012569502796339,-6.546498605527152,35,5,94
executed_action_flow,1.9700159939640367,3.4418534582100846,1.4718374642460479,9.399662851724504,7.743204535660897,-1.6564583160636062,True,,,25,1,12054,15,3,0.015890056267380714,19.564727956851517,1.1003139254379963,-18.46441403141352,40,5,94
executed_action_flow,1.1819897486629856,1.2733640193794162,0.09137427071643067,8.508234495845947,5.940710427675956,-2.567524068169991,True,,,25,1,12054,20,4,0.023554513230919838,19.545542881254747,6.5240671559200365,-13.02147572533471,45,5,94
executed_action_flow,1.0937027234514007,2.426723423006109,1.3330206995547085,9.126083609476849,4.390823760161999,-4.73525984931485,True,,,25,1,12054,25,5,0.03005467914044857,20.65090398541003,8.083308530167391,-12.567595455242637,50,5,94
executed_action_flow,0.10095702612195848,0.9526457571294059,0.8516887310074475,5.851263265572802,5.664644199952815,-0.1866190656199871,True,,,0,0,13235,5,1,0.005988819524645805,8.827298915558313,16.024271893875163,7.19697297831685,5,5,68
executed_action_flow,0.07910725096708768,1.540250346520188,1.4611430955531004,7.336501486097272,8.760177842047524,1.4236763559502519,True,,,0,0,13235,10,2,0.009681880474090576,10.037307258821818,15.459792267894235,5.4224850090724175,10,5,68
executed_action_flow,0.6784426902573666,2.830023995797668,2.1515813055403017,7.221645247604264,9.573462319776274,2.35181707217201,True,,,0,0,13235,15,3,0.018285002559423447,8.384832165584356,11.495092557018705,3.1102603914343483,15,5,68
executed_action_flow,1.0909383048019465,3.672355367642198,2.5814170628402513,5.260604181386142,6.860424448623919,1.599820267237777,True,,,0,0,13235,20,4,0.05328017845749855,4.6799511251098735,8.937727877390497,4.257776752280623,20,5,68
executed_action_flow,0.5111555405450193,16.510429709003837,15.999274168458818,11.694333026348373,24.599430017082916,12.905096990734544,True,,,0,0,13235,25,5,0.960260808467865,11.72862121149995,24.732047133625937,13.003425922125986,25,5,68
executed_action_flow,1.0991315657244793,0.028136515272765148,-1.0709950504517143,9.585929350578969,10.059381948717807,0.473452598138838,True,,,25,1,13235,5,1,0.013820146210491657,25.623416737510176,35.850205954681186,10.22678921717101,30,5,68
executed_action_flow,2.078177711543277,0.6485542314624931,-1.4296234800807839,7.688581506721176,9.604389397479148,1.9158078907579714,True,,,25,1,13235,10,2,0.03982602432370186,57.91229132512331,64.0446268366,6.13233551147669,35,5,68
executed_action_flow,1.9201886058517121,0.03907254616016032,-1.8811160596915517,6.915000146269804,8.403920981439779,1.4889208351699743,True,,,25,1,13235,15,3,0.05715370550751686,61.7167072054454,67.23738180436067,5.520674598915264,40,5,68
executed_action_flow,0.4525978117221198,1.2683486043853405,0.8157507926632206,8.503183539668541,4.718505565496942,-3.784677974171599,True,,,25,1,13235,20,4,0.18534497916698456,10.6085754245331,57.83258258184889,47.22400715731579,45,5,68
executed_action_flow,0.20197085031767192,8.504618133764737,8.302647283447065,10.456229037885528,12.63557836306882,2.179349325183292,True,,,25,1,13235,25,5,0.396380215883255,6.090698644255522,24.43093046731336,18.340231823057838,50,5,68
decision_forecast,1.0846396050344045,0.2290354680852471,-0.8556041369491574,12.04953405104579,10.099592319308384,-1.9499417317374057,True,42,,0,0,3306,5,1,0.023434139788150787,9.951126908608737,11.187367792157362,1.236240883548625,5,5,40
decision_forecast,2.494471082756193,2.0843318834752673,-0.41013919928092557,11.549855092001316,6.228414504276851,-5.321440587724465,True,42,,0,0,3306,10,2,0.026520630344748497,12.769529579098162,21.199469219473208,8.429939640375046,10,5,40
decision_forecast,3.350375748028831,2.8845022051206013,-0.4658735429082297,11.576834796231717,3.9505146076723117,-7.626320188559405,True,42,,0,0,3306,15,3,0.028367720544338226,13.257066628782143,16.03993112522761,2.782864496445468,15,5,40
decision_forecast,3.2494528728527223,2.24104374379204,-1.0084091290606825,8.662295755034245,4.218104495376125,-4.44419125965812,True,42,,0,0,3306,20,4,0.03504179045557976,4.25046076769917,6.900559461602896,2.6500986939037254,20,5,40
decision_forecast,1.447630082472347,7.642819354041037,6.19518927156869,7.627375972036583,9.055224858673544,1.4278488866369612,True,42,,0,0,3306,25,5,0.04726578667759895,4.409698521475887,15.343998412135203,10.934299890659316,25,5,40
decision_forecast,7.633366372229739,4.871210551119903,-2.762155821109836,17.163047932957074,11.614830296938376,-5.548217636018698,True,42,,25,1,3306,5,1,0.015473919920623302,25.45002760771978,21.966575350658065,-3.483452257061714,30,5,40
decision_forecast,8.149154937592423,6.38549081086841,-1.763664126724013,16.556314667488557,10.609019359001215,-5.947295308487343,True,42,,25,1,3306,10,2,0.013527282513678074,19.401499691030928,16.85781697520476,-2.5436827158261686,35,5,40
decision_forecast,8.135303313955637,6.330903939021668,-1.8043993749339693,14.220327444091458,8.48486767911022,-5.735459764981238,True,42,,25,1,3306,15,3,0.012635785154998302,26.18432029711919,13.341096946608918,-12.843223350510272,40,5,40
decision_forecast,6.521193009298223,4.579069699940117,-1.9421233093581058,13.30789530751249,8.341985413435639,-4.965909894076852,True,42,,25,1,3306,20,4,0.012945958413183689,18.9702505575089,3.3162290265860683,-15.654021530922833,45,5,40
decision_forecast,3.688385711413775,1.0393232948796887,-2.649062416534086,12.815054245348726,9.403419808869575,-3.411634436479151,True,42,,25,1,3306,25,5,0.015874609351158142,10.406282796262392,3.3633302072380507,-7.042952589024342,50,5,40
decision_forecast,0.41955767533665694,0.9497852606047468,0.5302275852680898,4.286187095490576,2.294167679339999,-1.992019416150577,True,42,,0,0,8913,5,1,0.004261537920683622,9.042186612575124,8.124823716839902,-0.9173628957352218,5,5,54
decision_forecast,0.13517591905400603,1.5236953207096533,1.3885194016556472,5.116807506408772,2.5315878736230997,-2.5852196327856727,True,42,,0,0,8913,10,2,0.010368705727159977,16.72752673061909,12.551657062593625,-4.175869668025465,10,5,54
decision_forecast,0.45028057584280695,1.202686675002809,0.7524060991600019,6.913701076213238,5.837919112477008,-1.0757819637362305,True,42,,0,0,8913,15,3,0.009971827268600464,23.96493521405212,17.376130285651303,-6.588804928400815,15,5,54
decision_forecast,1.1981453088241831,0.005252770281456129,-1.192892538542727,6.141132258423478,4.886171802913144,-1.254960455510334,True,42,,0,0,8913,20,4,0.013276384212076664,17.40860109693289,15.610634193638047,-1.797966903294844,20,5,54
decision_forecast,0.127129956211731,1.085470383561635,0.9583404273499041,2.049043071453404,2.861775919945924,0.8127328484925203,True,42,,0,0,8913,25,5,0.02377302013337612,9.103437890379228,6.77342322755588,-2.3300146628233476,25,5,54
decision_forecast,1.3452675835462578,0.5434402314077632,-0.8018273521384945,5.724314482051136,10.259252370538954,4.534937888487819,True,42,,25,1,8913,5,1,0.037048932164907455,22.489557856530634,25.176408269177937,2.6868504126473027,30,5,54
decision_forecast,1.2212176878404861,1.0245963225838965,-0.19662136525658958,6.0655057837965485,14.524434065566213,8.458928281769666,True,42,,25,1,8913,10,2,0.043040234595537186,24.216846914032388,24.217759203795218,0.0009122897628301985,35,5,54
decision_forecast,1.2171298196222335,1.5388344350049865,0.32170461538275297,4.694523111097498,14.683533514338494,9.989010403240997,True,42,,25,1,8913,15,3,0.044140953570604324,14.530352174538255,17.615063149763103,3.084710975224848,40,5,54
decision_forecast,1.012746653993357,1.6375272534170857,0.6247805994237288,1.9615461449722693,10.23888610555225,8.277339960579981,True,42,,25,1,8913,20,4,0.05090111494064331,11.34582761789248,6.984373197716156,-4.361454420176324,45,5,54
decision_forecast,0.3717163249147353,1.6870700305617732,1.315353705647038,0.9244473087121262,9.380941903057803,8.456494594345676,True,42,,25,1,8913,25,5,0.044987648725509644,7.272807497676155,5.585541672244519,-1.687265825431636,50,5,54
decision_forecast,0.24637001749880236,2.2826235789034386,2.0362535614046364,0.8710332467924194,7.631814227036585,6.760780980244166,True,42,,0,0,10817,5,1,0.007616931106895208,7.02251511528084,15.194255085482428,8.171739970201589,5,5,98
decision_forecast,0.4284498082008822,3.252195701546419,2.823745893345537,0.5346335399292604,9.669980162968383,9.135346623039123,True,42,,0,0,10817,10,2,0.0922735333442688,1.641243720228887,15.574735732137512,13.933492011908625,10,5,98
decision_forecast,0.5947580843015227,1.783916765857948,1.1891586815564255,1.2417822504468972,9.016040599395936,7.774258348949038,True,42,,0,0,10817,15,3,0.08818940073251724,5.75072231873034,11.702488011136658,5.951765692406319,15,5,98
decision_forecast,0.6754431089668833,1.316899166263741,0.6414560572968577,1.4532709849060645,8.63085315793258,7.177582173026515,True,42,,0,0,10817,20,4,0.08113351464271545,6.531202027541118,6.784577761706357,0.25337573416523895,20,5,98
decision_forecast,0.6008130470007389,0.8972864946040078,0.2964734476032689,1.1163319339979743,9.141961541528856,8.025629607530881,True,42,,0,0,10817,25,5,0.08424129337072372,11.063047063901898,8.492686876147268,-2.5703601877546305,25,5,98
decision_forecast,0.5701659881948917,0.6632853722442605,0.09311938404936881,1.5255984498405526,1.9372495122221638,0.4116510623816112,True,42,,25,1,10817,5,1,0.0060440232045948505,7.211360929605525,11.795179084881774,4.583818155276249,30,5,98
decision_forecast,0.840798573678307,0.7736987952721017,-0.06709977840620529,2.0565441962415103,3.827076082759802,1.7705318865182917,True,42,,25,1,10817,10,2,0.011323206126689911,20.890276736108607,18.651910333767162,-2.2383664023414447,35,5,98
decision_forecast,1.0755111943166251,1.2534751882358923,0.1779639939192672,1.3708570487433223,6.059750102829703,4.688893054086381,True,42,,25,1,10817,15,3,0.0537056066095829,68.71027841852637,42.31691389875351,-26.39336451977286,40,5,98
decision_forecast,1.1634088987455193,1.3388901189014868,0.17548122015596745,1.8359459854337736,7.549238816314936,5.713292830881163,True,42,,25,1,10817,20,4,0.05317407846450806,55.23620813559213,41.26732502600185,-13.96888310959028,45,5,98
decision_forecast,0.7497897180824721,1.6627845195326616,0.9129948014501895,1.7668917960055803,7.775041115866983,6.008149319861403,True,42,,25,1,10817,25,5,0.054083749651908875,29.40570001180043,31.572316015712314,2.1666160039118836,50,5,98
decision_forecast,0.06455894803496053,0.558163058973442,0.49360411093848144,6.93415261140289,7.309555133279521,0.37540252187663103,True,42,,0,0,17449,5,1,0.006704937666654587,13.236156825158265,22.13101281690565,8.894855991747384,5,5,30
decision_forecast,0.011611321589021676,0.11911849912502237,0.1075071775360007,5.890567690882938,5.596789816018474,-0.29377787486446394,True,42,,0,0,17449,10,2,0.011163170449435711,11.478469221260804,22.801493734150323,11.32302451288952,10,5,30
decision_forecast,0.24894673486862476,0.5290664531091877,0.2801197182405629,6.479179102276663,6.570125805571511,0.09094670329484789,True,42,,0,0,17449,15,3,0.01853947341442108,17.12541153449578,26.085272528413963,8.959860993918184,15,5,30
decision_forecast,0.3704148190681315,2.3753212272769946,2.0049064082088632,6.838712490904063,11.4622427549719,4.623530264067837,True,42,,0,0,17449,20,4,0.04430720582604408,4.18768779605894,22.068652857808726,17.880965061749784,20,5,30
decision_forecast,2.5912997668947986,1.013479644017672,-1.5778201228771265,4.142457066913467,3.605832991039114,-0.5366240758743532,True,42,,0,0,17449,25,5,0.2600705623626709,14.999686713684909,29.481038956407595,14.481352242722686,25,5,30
decision_forecast,3.9806422063454323,2.7365369094059497,-1.2441052969394826,7.93621930339728,12.2383786296622,4.3021593262649205,True,42,,25,1,17449,5,1,0.009519005194306374,21.124620766375894,6.184165239896864,-14.940455526479031,30,5,30
decision_forecast,4.475038619227635,2.7663438549438855,-1.7086947642837496,12.398970893541154,10.971633692861783,-1.4273372006793714,True,42,,25,1,17449,10,2,0.010101312771439552,11.25131587264115,5.715096632779642,-5.536219239861508,35,5,30
decision_forecast,4.269012793103371,2.632772675535116,-1.6362401175682546,11.537090846083474,8.243514968435452,-3.2935758776480224,True,42,,25,1,17449,15,3,0.012684732675552368,11.103259157816431,5.9088487803966405,-5.194410377419791,40,5,30
decision_forecast,4.865780081265725,3.686944072034884,-1.178836009230841,8.945426565959938,5.939347996446744,-3.0060785695131935,True,42,,25,1,17449,20,4,0.02258380316197872,14.527251589656304,8.515692301386784,-6.01155928826952,45,5,30
decision_forecast,3.986488848274963,0.6584069640246146,-3.3280818842503486,8.059296375139402,5.487503292505434,-2.5717930826339677,True,42,,25,1,17449,25,5,0.029846200719475746,16.619254025386265,14.170040827490192,-2.449213197896073,50,5,30
executed_action_flow,1.0846396050344045,0.2290354680852471,-0.8556041369491574,12.04953405104579,10.099592319308384,-1.9499417317374057,True,,,0,0,3306,5,1,0.023434139788150787,9.951126908608737,11.187367792157362,1.236240883548625,5,5,40
