episode,local_start,model_step,low_level_time,is_context,transition_category,ground_truth_contact,ground_truth_block_displacement_px,ground_truth_block_angle_displacement_deg,latent_mse,conv_ceiling_psnr_db,conv_prediction_psnr_db,conv_ceiling_ssim,conv_prediction_ssim,conv_ceiling_foreground_iou,conv_prediction_foreground_iou,agent_ceiling_error_px,agent_prediction_error_px,block_ceiling_error_px,block_prediction_error_px,block_ceiling_angle_error_deg,block_prediction_angle_error_deg,block_excess_error_px,block_excess_angle_error_deg
1161,11,6,30,False,effective_push,True,25.729019165039062,3.626201868057251,0.023658379912376404,28.490230560302734,27.16710090637207,0.9337323904037476,0.9190824031829834,0.8181002140045166,0.8100625276565552,2.9519474506378174,0.4754791557788849,8.586562156677246,6.493459701538086,0.2688430845737457,1.0893605947494507,-2.09310245513916,0.8205175399780273
1161,11,7,35,False,effective_push,True,26.766733169555664,6.866525173187256,0.04636954516172409,28.756759643554688,28.126052856445312,0.9363616108894348,0.9283075332641602,0.8184610605239868,0.8167024850845337,1.3872764110565186,4.931096076965332,2.0864126682281494,3.708635091781616,0.24909016489982605,0.4054878354072571,1.6222224235534668,0.15639767050743103
1251,32,0,0,True,initial,True,0.0,0.0,1.0477670163780428e-13,26.674991607666016,26.675003051757812,0.9182718396186829,0.9182729721069336,0.7932023406028748,0.7932023406028748,9.158428192138672,9.158416748046875,2.8293657302856445,2.829357147216797,2.1412506103515625,2.1412506103515625,-8.58306884765625e-06,0.0
1251,32,1,5,True,effective_push,True,20.33188247680664,34.555850982666016,1.0851298429693373e-13,26.701459884643555,26.701452255249023,0.9193511605262756,0.9193522930145264,0.7897406816482544,0.7897406816482544,13.997237205505371,13.997231483459473,5.276153087615967,5.276147842407227,1.1434146165847778,1.143401026725769,-5.245208740234375e-06,-1.3589859008789062e-05
1251,32,2,10,True,effective_push,True,2.955514669418335,24.099050521850586,9.282998631940376e-14,26.671329498291016,26.671184539794922,0.919735312461853,0.9197340607643127,0.7915259003639221,0.7915259003639221,2.6883747577667236,2.6883480548858643,3.907198905944824,3.9071907997131348,0.6298322677612305,0.6298254132270813,-8.106231689453125e-06,-6.854534149169922e-06
1251,32,3,15,False,effective_push,True,1.302107572555542,20.48478889465332,0.004151569213718176,27.731807708740234,27.008949279785156,0.9284418821334839,0.9215306639671326,0.8093858361244202,0.805322527885437,1.5227876901626587,2.7258124351501465,2.663501501083374,2.5863044261932373,0.7101826071739197,1.61370050907135,-0.07719707489013672,0.9035179018974304
1251,32,4,20,False,effective_push,True,3.913463830947876,18.764413833618164,0.013921402394771576,28.28678321838379,27.62598419189453,0.9320054650306702,0.9255988597869873,0.818304181098938,0.817294716835022,1.569057822227478,3.0251407623291016,5.596661567687988,3.6929922103881836,0.9732199907302856,1.7078137397766113,-1.9036693572998047,0.7345937490463257
1251,32,5,25,False,effective_push,True,3.3253703117370605,9.222790718078613,0.024027206003665924,27.892045974731445,26.99518394470215,0.9288302659988403,0.9214722514152527,0.8170768618583679,0.8054757118225098,1.0096819400787354,3.830850124359131,2.926818370819092,2.5313873291015625,0.13318869471549988,3.337486505508423,-0.3954310417175293,3.2042977809906006
1251,32,6,30,False,free_motion,False,0.0,0.0,0.029783423990011215,28.201215744018555,26.086620330810547,0.9303480982780457,0.915237307548523,0.8130756616592407,0.7895287871360779,2.7493536472320557,6.117959022521973,1.5840818881988525,1.267831563949585,0.1463436335325241,2.9827094078063965,-0.3162503242492676,2.8363656997680664
1251,32,7,35,False,effective_push,True,3.785618543624878,1.4767004251480103,0.03202056139707565,28.598960876464844,25.950958251953125,0.9338005185127258,0.9129514098167419,0.8188228011131287,0.7860045433044434,8.569978713989258,10.171090126037598,6.704679489135742,4.834475517272949,0.31665781140327454,3.2225754261016846,-1.870203971862793,2.9059176445007324
1625,73,0,0,True,initial,False,0.0,0.0,1.3744176153088206e-13,28.137075424194336,28.137256622314453,0.9311745166778564,0.931175172328949,0.8137839436531067,0.8137839436531067,2.10276198387146,2.1027615070343018,9.910836219787598,9.910826683044434,0.7295768857002258,0.7295905947685242,-9.5367431640625e-06,1.3709068298339844e-05
1625,73,1,5,True,free_motion,False,0.0,0.0,1.18406071622848e-13,28.208568572998047,28.208667755126953,0.9319179654121399,0.9319183826446533,0.8141768574714661,0.8141768574714661,1.6442410945892334,1.6441802978515625,3.649171829223633,3.6491682529449463,0.26048633456230164,0.26048293709754944,-3.5762786865234375e-06,-3.3974647521972656e-06
1625,73,2,10,True,free_motion,False,0.0,0.0,1.0265563627018942e-13,28.568042755126953,28.567991256713867,0.9341467618942261,0.9341461658477783,0.8172327876091003,0.8172327876091003,4.879580497741699,4.879629135131836,3.2976837158203125,3.2976837158203125,0.7082393765449524,0.7082462310791016,0.0,6.854534149169922e-06
1625,73,3,15,False,free_motion,False,0.0,0.0,0.004366772249341011,29.01482582092285,28.765949249267578,0.9381458163261414,0.9371016025543213,0.8188153505325317,0.819301187992096,4.544267177581787,9.854990005493164,4.532893657684326,5.618375778198242,0.4722563624382019,0.23514293134212494,1.085482120513916,-0.23711343109607697
1625,73,4,20,False,effective_push,True,4.438474178314209,0.5877787470817566,0.0181480310857296,29.396570205688477,29.35081672668457,0.9384778141975403,0.9364100694656372,0.8228580951690674,0.8293521404266357,0.3708001375198364,5.755064964294434,3.606076240539551,3.3246445655822754,0.98539137840271,0.11915265023708344,-0.2814316749572754,-0.8662387132644653
1625,73,5,25,False,effective_push,True,9.482770919799805,2.720245599746704,0.01573275774717331,29.240249633789062,29.579668045043945,0.9378790855407715,0.9400568008422852,0.8169682025909424,0.8212517499923706,4.034358024597168,8.25135326385498,0.9622048139572144,2.0331838130950928,0.29693907499313354,0.5430102944374084,1.0709789991378784,0.2460712194442749
1625,73,6,30,False,effective_push,True,18.161161422729492,5.593979358673096,0.013418945483863354,29.474254608154297,29.178133010864258,0.9403740167617798,0.9388304948806763,0.8096214532852173,0.8036343455314636,2.6503796577453613,4.256268501281738,5.0820794105529785,2.914689064025879,0.2980455458164215,0.7119277119636536,-2.1673903465270996,0.41388216614723206
1625,73,7,35,False,effective_push,True,3.488665819168091,1.1220906972885132,0.017950279638171196,29.10605239868164,28.586475372314453,0.939572274684906,0.9362236261367798,0.8007676601409912,0.795016348361969,7.63686990737915,8.619438171386719,2.6697826385498047,1.5743372440338135,0.08594085276126862,0.4713001251220703,-1.0954453945159912,0.3853592872619629
1688,85,0,0,True,initial,False,0.0,0.0,5.751188371025395e-14,23.721099853515625,23.721240997314453,0.9002348780632019,0.9002359509468079,0.7267994284629822,0.7267994284629822,7.713561058044434,7.713536739349365,11.137371063232422,11.137371063232422,3.3028883934020996,3.302860975265503,0.0,-2.7418136596679688e-05
1688,85,1,5,True,free_motion,False,0.0,0.0,1.714054652336358e-13,23.345138549804688,23.345272064208984,0.8973085284233093,0.8973087668418884,0.7215222716331482,0.7215222716331482,3.808137893676758,3.80810809135437,9.539363861083984,9.539385795593262,2.7724695205688477,2.7724831104278564,2.193450927734375e-05,1.3589859008789062e-05
1688,85,2,10,True,free_motion,False,0.0,0.0,1.3333325871341117e-13,23.31719207763672,23.317333221435547,0.8980133533477783,0.8980146050453186,0.7199897170066833,0.7199897170066833,6.851875305175781,6.851869106292725,9.942477226257324,9.942477226257324,3.3098278045654297,3.3098278045654297,0.0,0.0
1688,85,3,15,False,free_motion,False,0.0,0.0,0.003885956248268485,22.96611976623535,23.01871109008789,0.8948091268539429,0.8960066437721252,0.7090839743614197,0.7128322720527649,9.696115493774414,14.105252265930176,11.044073104858398,10.604491233825684,4.551180362701416,3.2672619819641113,-0.43958187103271484,-1.2839183807373047
1688,85,4,20,False,free_motion,False,0.0,0.0,0.010115204378962517,22.876108169555664,23.0184268951416,0.8937824964523315,0.8969417810440063,0.7064034342765808,0.7127618789672852,12.238568305969238,17.97907829284668,10.787022590637207,10.621431350708008,4.365201473236084,2.566908121109009,-0.16559123992919922,-1.7982933521270752
1688,85,5,25,False,effective_push,True,2.8396077156066895,1.2027826309204102,0.02004382014274597,23.92324447631836,23.701868057250977,0.9004092812538147,0.9005587697029114,0.7290794849395752,0.7287892699241638,6.3102898597717285,6.007216453552246,10.87571907043457,17.66701316833496,3.236239194869995,4.471574783325195,6.791294097900391,1.2353355884552002
1688,85,6,30,False,effective_push,True,111.53793334960938,6.3917317390441895,0.012784475460648537,22.07555389404297,21.979236602783203,0.8878612518310547,0.8879984021186829,0.6775438785552979,0.6704447269439697,19.08442497253418,28.075437545776367,19.885818481445312,15.00644302368164,59.713497161865234,39.02626037597656,-4.879375457763672,-20.687236785888672
1688,85,7,35,False,effective_push,True,58.50632095336914,33.939849853515625,0.06127498671412468,21.919021606445312,21.777780532836914,0.8862010836601257,0.8884503245353699,0.6615800857543945,0.6511512398719788,30.12421989440918,14.165399551391602,31.86711883544922,57.24940872192383,68.27163696289062,74.7008056640625,25.38228988647461,6.429168701171875
1766,2,0,0,True,initial,False,0.0,0.0,1.155201964902347e-13,26.2417049407959,26.241905212402344,0.9186450839042664,0.9186450242996216,0.7845896482467651,0.7845896482467651,13.057124137878418,13.056991577148438,3.0498528480529785,3.0498528480529785,1.3140738010406494,1.314060091972351,0.0,-1.3709068298339844e-05
1766,2,1,5,True,free_motion,False,0.7192713618278503,0.5725610852241516,1.4728489424169905e-13,24.713041305541992,24.713199615478516,0.9139720797538757,0.9139723777770996,0.7545271515846252,0.7545271515846252,3.7175049781799316,3.7175533771514893,4.35480260848999,4.354758262634277,0.44147610664367676,0.44147610664367676,-4.4345855712890625e-05,0.0
1766,2,2,10,True,free_motion,False,0.03044700063765049,0.024315472692251205,1.6628765150874386e-13,26.286407470703125,26.28622055053711,0.9193834662437439,0.9193823933601379,0.7863140106201172,0.7863140106201172,7.900793552398682,7.900792598724365,3.768125295639038,3.768106698989868,1.6760600805282593,1.6760464906692505,-1.8596649169921875e-05,-1.3589859008789062e-05
1766,2,3,15,False,free_motion,False,0.0012789195170626044,0.0010381886968389153,0.0021066907793283463,25.521533966064453,25.556528091430664,0.9170415997505188,0.9174017906188965,0.7713736891746521,0.7732710242271423,14.299649238586426,11.964016914367676,3.924661874771118,4.024565696716309,1.7064818143844604,1.4802522659301758,0.09990382194519043,-0.22622954845428467
1766,2,4,20,False,effective_push,True,10.682099342346191,4.162248611450195,0.007183711044490337,26.696266174316406,26.991771697998047,0.9227093458175659,0.9233852028846741,0.7924448251724243,0.7971819043159485,18.182050704956055,11.737431526184082,2.390646457672119,4.398555278778076,0.5404592156410217,1.7651804685592651,2.007908821105957,1.2247211933135986
1766,2,5,25,False,effective_push,True,21.069204330444336,7.174594402313232,0.008840874768793583,26.39028549194336,26.690441131591797,0.9185166954994202,0.9201705455780029,0.7886155843734741,0.7959415316581726,15.992697715759277,11.487411499023438,0.578811526298523,1.404282808303833,2.251927137374878,2.209866762161255,0.8254712820053101,-0.04206037521362305
1766,2,6,30,False,effective_push,True,31.66077995300293,9.813437461853027,0.016833819448947906,26.532882690429688,26.267824172973633,0.9194638729095459,0.9153260588645935,0.788325309753418,0.7878530025482178,3.0976004600524902,6.206180095672607,3.4412147998809814,2.2607736587524414,4.013091564178467,4.987376689910889,-1.18044114112854,0.9742851257324219
1766,2,7,35,False,effective_push,True,38.65304946899414,13.46921443939209,0.023215776309370995,26.755542755126953,25.608657836914062,0.9201379418373108,0.909784197807312,0.7946377396583557,0.7802119851112366,2.311155319213867,6.145125865936279,0.49003100395202637,6.326676845550537,1.4234797954559326,4.77570915222168,5.83664608001709,3.352229356765747
1768,31,0,0,True,initial,True,0.0,0.0,1.2882934736363483e-13,26.694622039794922,26.694538116455078,0.9204020500183105,0.9204005002975464,0.7903707027435303,0.7903707027435303,3.138975143432617,3.1389994621276855,4.622158527374268,4.622142314910889,4.620882511138916,4.620868682861328,-1.621246337890625e-05,-1.3828277587890625e-05
1768,31,1,5,True,effective_push,True,39.61573028564453,14.296882629394531,1.0473863258902288e-13,26.922216415405273,26.922191619873047,0.9217768907546997,0.9217760562896729,0.7958601117134094,0.7958601117134094,1.8697494268417358,1.8697494268417358,0.1123364046216011,0.11237909644842148,0.46013617515563965,0.4601225256919861,4.2691826820373535e-05,-1.3649463653564453e-05
1768,31,2,10,True,effective_push,True,37.32606506347656,14.3754301071167,1.3198783157999244e-13,26.800973892211914,26.80116844177246,0.9201408624649048,0.9201416969299316,0.8014205098152161,0.8014205098152161,2.3285880088806152,2.3285880088806152,3.54429292678833,3.54429292678833,1.177353858947754,1.1773470640182495,0.0,-6.794929504394531e-06
1768,31,3,15,False,effective_push,True,32.59757995605469,11.784616470336914,0.006645604036748409,28.013545989990234,27.529006958007812,0.9307510256767273,0.9265105128288269,0.8130613565444946,0.8132069706916809,3.7910103797912598,6.0088701248168945,0.8662535548210144,3.9310104846954346,1.4670699834823608,3.761767625808716,3.0647568702697754,2.2946977615356445
1768,31,4,20,False,effective_push,True,39.08622741699219,16.1807861328125,0.010061388835310936,28.709821701049805,28.223421096801758,0.9353496432304382,0.9316619634628296,0.8152577877044678,0.8135017156600952,2.96968150138855,8.702591896057129,2.873727321624756,6.7914886474609375,0.8347584009170532,3.7200353145599365,3.9177613258361816,2.8852767944335938
1768,31,5,25,False,effective_push,True,34.58167266845703,13.488079071044922,0.018607616424560547,28.924367904663086,28.245426177978516,0.9370107650756836,0.9337652921676636,0.8131470084190369,0.8090877532958984,3.168508768081665,15.509495735168457,2.810244083404541,8.053566932678223,0.23807990550994873,3.453371047973633,5.243322849273682,3.2152910232543945
1768,31,6,30,False,effective_push,True,33.69702911376953,14.473306655883789,0.036922842264175415,29.41519546508789,28.099464416503906,0.9415062665939331,0.9332537055015564,0.8106839656829834,0.7990292906761169,3.51991868019104,15.362396240234375,1.7838029861450195,6.411656856536865,0.2851160168647766,1.0917237997055054,4.627853870391846,0.8066077828407288
1768,31,7,35,False,contact_no_motion,True,0.329146146774292,0.14758671820163727,0.03976503014564514,28.637989044189453,27.468074798583984,0.9386609196662903,0.9302700161933899,0.8027065396308899,0.7926872372627258,8.806343078613281,19.995418548583984,2.0500190258026123,5.08511209487915,0.614990234375,1.4896984100341797,3.035093069076538,0.8747081756591797
1775,24,0,0,True,initial,True,0.0,0.0,1.389032118492839e-13,26.732715606689453,26.73293113708496,0.9223265051841736,0.9223275780677795,0.7929112315177917,0.7929112315177917,9.60219955444336,9.60218334197998,4.63778829574585,4.637734413146973,0.07122521102428436,0.07125253230333328,-5.3882598876953125e-05,2.7321279048919678e-05
1775,24,1,5,True,effective_push,True,25.07491111755371,9.779860496520996,1.5296078748235076e-13,26.349895477294922,26.34979248046875,0.9203887581825256,0.9203869104385376,0.7890868186950684,0.7890868186950684,13.773542404174805,13.7735013961792,4.442792892456055,4.442838191986084,1.9134502410888672,1.913463830947876,4.5299530029296875e-05,1.3589859008789062e-05
1775,24,2,10,True,effective_push,True,29.959157943725586,11.75700855255127,1.3105602757537693e-13,26.444297790527344,26.4442138671875,0.9182029366493225,0.9182018637657166,0.7871703505516052,0.7871703505516052,2.2684988975524902,2.2684988975524902,2.97721791267395,2.97721791267395,0.9326213598251343,0.9326077103614807,0.0,-1.3649463653564453e-05
1775,24,3,15,False,effective_push,True,37.08864212036133,15.417375564575195,0.006672400049865246,27.154027938842773,26.609188079833984,0.9239079356193542,0.9193540811538696,0.7986577153205872,0.7940340638160706,4.859711170196533,4.755739212036133,2.886392831802368,2.2025766372680664,0.7527141571044922,2.198542356491089,-0.6838161945343018,1.4458281993865967
1775,24,4,20,False,effective_push,True,39.11741638183594,15.570767402648926,0.016733312979340553,27.440383911132812,26.399341583251953,0.9235719442367554,0.9131914973258972,0.8132962584495544,0.8046749234199524,3.747164249420166,2.1815295219421387,4.838181495666504,4.589292049407959,0.024117399007081985,1.124337911605835,-0.24888944625854492,1.1002205610275269
1775,24,5,25,False,effective_push,True,28.19556427001953,13.68401050567627,0.05441739410161972,28.667186737060547,26.012001037597656,0.9338198304176331,0.9067234992980957,0.8209362030029297,0.8042753338813782,4.047094345092773,4.622711181640625,2.000246047973633,3.898747682571411,0.20813634991645813,0.1967162787914276,1.8985016345977783,-0.011420071125030518
1775,24,6,30,False,effective_push,True,34.19327163696289,16.159584045410156,0.09192061424255371,28.518884658813477,26.541500091552734,0.9335306286811829,0.9078319072723389,0.8219878673553467,0.8107280731201172,5.43467378616333,9.556375503540039,4.397463798522949,6.403906345367432,0.20065046846866608,0.22327205538749695,2.0064425468444824,0.02262158691883087
1775,24,7,35,False,effective_push,True,36.82732391357422,17.605194091796875,0.28284716606140137,29.39415168762207,25.544645309448242,0.9401116371154785,0.9039651155471802,0.8186625838279724,0.7764365673065186,5.6771392822265625,17.010597229003906,0.5952054262161255,16.155614852905273,0.028997568413615227,1.064905047416687,15.560409545898438,1.035907506942749
2011,16,0,0,True,initial,False,0.0,0.0,1.3225596832977526e-13,26.381418228149414,26.381366729736328,0.9203547835350037,0.9203532338142395,0.7944507598876953,0.7944507598876953,5.897809028625488,5.8978471755981445,10.975088119506836,10.975170135498047,2.3468804359436035,2.346853017807007,8.20159912109375e-05,-2.7418136596679688e-05
2011,16,1,5,True,effective_push,True,6.286602020263672,21.06946563720703,1.2314780271915904e-13,23.634124755859375,23.63424301147461,0.8964616060256958,0.8964623212814331,0.7296381592750549,0.7296381592750549,18.6756649017334,18.675615310668945,15.074959754943848,15.074957847595215,1.4851837158203125,1.4851837158203125,-1.9073486328125e-06,0.0
2011,16,2,10,True,effective_push,True,2.287316083908081,1.6170881986618042,1.3806006847732338e-13,24.42867660522461,24.428504943847656,0.9007425904273987,0.9007406234741211,0.7456973791122437,0.7456973791122437,10.16014289855957,10.160144805908203,15.190799713134766,15.190793991088867,3.6314477920532227,3.631420373916626,-5.7220458984375e-06,-2.7418136596679688e-05
2011,16,3,15,False,effective_push,True,50.825008392333984,26.98910903930664,0.015805145725607872,24.36638069152832,24.441682815551758,0.9020964503288269,0.9007420539855957,0.7542060017585754,0.7536251544952393,11.295982360839844,3.4991488456726074,7.040026664733887,4.583837032318115,11.759509086608887,4.065765857696533,-2.4561896324157715,-7.6937432289123535
2011,16,4,20,False,effective_push,True,28.327747344970703,22.544458389282227,0.013306464068591595,24.91120147705078,24.45655059814453,0.9078684449195862,0.9051349759101868,0.7637662887573242,0.7505859732627869,8.811119079589844,3.573108434677124,8.58853816986084,5.790746212005615,10.188467979431152,1.810124397277832,-2.7977919578552246,-8.37834358215332
2011,16,5,25,False,effective_push,True,28.1357479095459,22.287466049194336,0.02996905706822872,24.462430953979492,23.979145050048828,0.9009534120559692,0.8982998132705688,0.7573580145835876,0.7350796461105347,6.727141857147217,11.7117338180542,6.2094831466674805,5.310700416564941,0.048851221799850464,5.5394134521484375,-0.8987827301025391,5.490562438964844
2011,16,6,30,False,effective_push,True,2.611569404602051,2.2039105892181396,0.0658249780535698,24.470867156982422,22.138580322265625,0.9054352641105652,0.8883525729179382,0.7572591304779053,0.674537718296051,13.14159107208252,10.96668815612793,7.490907192230225,21.015844345092773,0.022609634324908257,2.7591726779937744,13.52493667602539,2.736562967300415
2011,16,7,35,False,effective_push,True,10.708985328674316,6.040181636810303,0.07977238297462463,24.638999938964844,21.616260528564453,0.9049966931343079,0.8846704363822937,0.7584987878799438,0.6534860730171204,3.9101293087005615,11.364924430847168,8.605891227722168,18.210786819458008,1.9783130884170532,6.7856974601745605,9.60489559173584,4.807384490966797
2012,11,0,0,True,initial,False,0.0,0.0,1.337931230648709e-13,26.158527374267578,26.158531188964844,0.9203841686248779,0.9203845262527466,0.7908561825752258,0.7908561825752258,7.356324195861816,7.35634708404541,9.855879783630371,9.855879783630371,2.8416593074798584,2.8416593074798584,0.0,0.0
2012,11,1,5,True,free_motion,False,0.0,0.0,1.430836785859535e-13,26.190584182739258,26.190719604492188,0.9217923283576965,0.9217952489852905,0.7896380424499512,0.7896380424499512,11.51044750213623,11.510429382324219,11.472883224487305,11.472787857055664,2.7093448638916016,2.709372043609619,-9.5367431640625e-05,2.7179718017578125e-05
2012,11,2,10,True,free_motion,False,0.0,0.0,2.0154488971843576e-13,26.609081268310547,26.608993530273438,0.9199540615081787,0.9199528098106384,0.7943832874298096,0.7943832874298096,4.665857791900635,4.665799140930176,9.60616683959961,9.606179237365723,1.65875244140625,1.65875244140625,1.239776611328125e-05,0.0
